# time,x,y,z,vx,vy,vz,ax,ay,az,errx,erry,errz
17.9100000,-23.9915000,-30.7399000,0.8084310,0.9972730,1.6417200,-0.0086281,3.7945800,0.8531480,-0.8615240,0.8245800,-0.3849560,-0.8084310
17.9220000,-23.9796000,-30.7199000,0.8083390,0.9948010,1.6746300,-0.0061694,0.7049430,0.3410630,-0.1464500,0.8235140,-0.3815980,-0.8083390
17.9310000,-23.9707000,-30.7047000,0.8083050,0.9801170,1.6980900,0.0008726,-1.3740200,2.5451800,1.5120400,0.8227900,-0.3791210,-0.8083050
17.9400000,-23.9618000,-30.6894000,0.8082840,0.9876210,1.7033500,-0.0055933,-0.6474750,0.5788230,-2.0935400,0.8220810,-0.3766480,-0.8082840
17.9520000,-23.9501000,-30.6687000,0.8082600,0.9746170,1.7303100,-0.0096636,-1.5037100,3.3222300,-1.3292300,0.8212870,-0.3734160,-0.8082600
17.9610000,-23.9414000,-30.6530000,0.8081620,0.9683970,1.7523000,-0.0153620,-0.5897500,2.6320700,-1.4906300,0.8207770,-0.3710330,-0.8081620
17.9700000,-23.9327000,-30.6371000,0.8080710,0.9665790,1.7692400,-0.0094493,0.8466210,2.0175700,0.9831200,0.8203290,-0.3686710,-0.8080710
17.9820000,-23.9211000,-30.6157000,0.8080020,0.9762780,1.7830100,-0.0056021,0.7039720,0.2406580,-1.0390700,0.8196730,-0.3654870,-0.8080020
17.9910000,-23.9124000,-30.5995000,0.8079130,0.9639310,1.8062500,-0.0124628,2.6948200,-0.3645960,-0.7949510,0.8192340,-0.3631280,-0.8079130
18.0000000,-23.9037000,-30.5832000,0.8077920,0.9690610,1.8214600,-0.0130612,-1.6226100,2.7057400,0.8554280,0.8187410,-0.3607370,-0.8077920
18.0120000,-23.8920000,-30.5612000,0.8077450,0.9738060,1.8383200,-0.0029155,0.6134010,0.2399550,-0.4730390,0.8181560,-0.3575720,-0.8077450
18.0210000,-23.8833000,-30.5445000,0.8077070,0.9604440,1.8568500,-0.0028892,-0.9627720,1.8804900,0.1387450,0.8177510,-0.3552230,-0.8077070
18.0300000,-23.8747000,-30.5277000,0.8077350,0.9632080,1.8745600,0.0055067,0.4791310,1.8102800,-1.4287600,0.8173810,-0.3528830,-0.8077350
18.0420000,-23.8632000,-30.5050000,0.8077470,0.9446250,1.9026100,0.0000517,-1.6712200,1.6012200,-0.4905220,0.8170370,-0.3498120,-0.8077470
18.0510000,-23.8547000,-30.4878000,0.8076100,0.9435180,1.9144900,-0.0205836,-0.3293350,1.4210100,-1.3447500,0.8168380,-0.3475450,-0.8076100
18.0600000,-23.8462000,-30.4705000,0.8074300,0.9511250,1.9237700,-0.0256510,0.5567580,1.0095000,-2.0079100,0.8165990,-0.3452560,-0.8074300
18.0720000,-23.8346000,-30.4473000,0.8071890,0.9733260,1.9324700,-0.0165949,2.2889300,0.6266300,0.5047210,0.8161140,-0.3421270,-0.8071890
18.0810000,-23.8258000,-30.4299000,0.8070990,0.9896760,1.9428500,-0.0113007,1.1985900,0.5714420,-0.6021270,0.8155630,-0.3397100,-0.8070990
18.0900000,-23.8168000,-30.4123000,0.8069950,1.0050800,1.9592400,-0.0136598,2.2653300,1.9450800,-0.6616400,0.8149090,-0.3372410,-0.8069950
18.1020000,-23.8047000,-30.3887000,0.8067690,1.0036000,1.9740200,-0.0192389,-0.9145990,1.9007300,0.9492890,0.8139580,-0.3339130,-0.8067690
18.1110000,-23.7957000,-30.3708000,0.8066120,1.0014400,1.9887500,-0.0111011,-1.2770100,2.7068800,3.9975500,0.8132390,-0.3314290,-0.8066120
18.1200000,-23.7868000,-30.3528000,0.8065300,0.9955210,2.0008900,-0.0139976,0.3330660,-0.0292092,-2.1103000,0.8126030,-0.3289770,-0.8065300
18.1320000,-23.7749000,-30.3285000,0.8064990,0.9842210,2.0393100,-0.0045200,1.0276400,-0.1235550,-0.6935200,0.8118860,-0.3257440,-0.8064990
18.1410000,-23.7661000,-30.3101000,0.8064510,0.9741440,2.0487200,-0.0020183,-0.6743310,1.1597200,1.1715300,0.8114070,-0.3233590,-0.8064510
18.1500000,-23.7576000,-30.2914000,0.8065830,0.9552830,2.0706400,0.0141109,1.8731900,-0.3324420,-0.7297690,0.8111810,-0.3210690,-0.8065830
18.1620000,-23.7460000,-30.2666000,0.8065790,0.9629000,2.0743500,-0.0161027,-0.4247330,2.3407500,-2.7147300,0.8106430,-0.3179300,-0.8065790
18.1710000,-23.7374000,-30.2478000,0.8063910,0.9485310,2.0983300,-0.0132001,-2.8931100,6.1906300,4.0768400,0.8102850,-0.3156100,-0.8063910
18.1800000,-23.7290000,-30.2287000,0.8063920,0.9345580,2.1288900,-0.0048929,-3.4497700,0.9602950,-1.4544900,0.8101700,-0.3133600,-0.8063920
18.1920000,-23.7176000,-30.2032000,0.8062640,0.9556490,2.1236200,-0.0189318,3.1235800,2.2539800,-2.0490100,0.8097810,-0.3102840,-0.8062640
18.2010000,-23.7091000,-30.1839000,0.8062080,0.9497670,2.1514700,-0.0065419,-2.9443300,2.5076800,-0.9720070,0.8094570,-0.3079650,-0.8062080
18.2100000,-23.7005000,-30.1644000,0.8062180,0.9473340,2.1680700,0.0041222,1.1853500,0.8760730,0.2871730,0.8091990,-0.3056660,-0.8062180
18.2220000,-23.6892000,-30.1382000,0.8063320,0.9463230,2.1961000,0.0090610,0.8143760,0.1662400,-0.1873640,0.8088560,-0.3025860,-0.8063320
18.2310000,-23.6806000,-30.1183000,0.8064270,0.9481460,2.2174100,0.0099782,0.3466190,-0.4129610,-0.7276360,0.8086010,-0.3002800,-0.8064270
18.2400000,-23.6720000,-30.0982000,0.8064280,0.9586030,2.2361800,-0.0047396,1.0492200,3.7802900,-1.4066600,0.8082900,-0.2979480,-0.8064280
18.2520000,-23.6603000,-30.0713000,0.8061830,0.9880790,2.2471300,-0.0267829,2.1348400,0.5387190,-0.7300790,0.8076270,-0.2947310,-0.8061830
18.2610000,-23.6514000,-30.0510000,0.8058650,0.9973440,2.2661700,-0.0361454,0.0460854,2.5262700,-0.1061630,0.8069520,-0.2922660,-0.8058650
18.2700000,-23.6424000,-30.0304000,0.8055770,1.0025700,2.2909500,-0.0275510,0.9096810,2.9895200,-0.2343360,0.8062540,-0.2897820,-0.8055770
18.2820000,-23.6303000,-30.0027000,0.8053300,1.0075400,2.3224300,-0.0181565,1.0158000,0.0871605,-0.0636237,0.8052950,-0.2864350,-0.8053300
18.2910000,-23.6212000,-29.9816000,0.8052750,1.0081600,2.3434600,-0.0052232,0.9694420,0.7251170,-0.1745170,0.8045980,-0.2839460,-0.8052750
18.3000000,-23.6122000,-29.9604000,0.8052480,1.0026400,2.3681900,0.0009558,-3.0222800,6.4766400,2.1487100,0.8038450,-0.2814320,-0.8052480
18.3120000,-23.6000000,-29.9318000,0.8051870,1.0146900,2.3990400,-0.0086378,-1.7705400,5.7548800,-1.4441100,0.8027860,-0.2780430,-0.8051870
18.3210000,-23.5909000,-29.9100000,0.8050740,1.0158100,2.4327600,-0.0123110,1.8764300,1.8426300,1.8473300,0.8020810,-0.2755340,-0.8050740
18.3300000,-23.5818000,-29.8879000,0.8049780,0.9898060,2.4697800,-0.0037411,-5.7000000,6.6900400,3.9271800,0.8014840,-0.2730480,-0.8049780
18.3420000,-23.5701000,-29.8580000,0.8049150,0.9590590,2.5151000,0.0009625,-8.8815700,8.4072600,2.4209800,0.8009500,-0.2698060,-0.8049150
18.3510000,-23.5613000,-29.8354000,0.8049570,0.9766490,2.5107700,0.0013422,0.0616982,0.0082335,-2.7352000,0.8005840,-0.2674070,-0.8049570
18.3600000,-23.5526000,-29.8126000,0.8051150,0.9570570,2.5466800,0.0195463,-4.9912900,4.1172200,0.0490549,0.8002390,-0.2650000,-0.8051150
18.3720000,-23.5410000,-29.7818000,0.8053390,0.9627690,2.5735200,0.0234431,-2.1775500,1.6193300,-0.4289920,0.7997960,-0.2617840,-0.8053390
18.3810000,-23.5322000,-29.7585000,0.8054270,0.9836060,2.5941400,-0.0003961,2.1497800,2.1369800,-3.7149100,0.7993910,-0.2593610,-0.8054270
18.3900000,-23.5232000,-29.7350000,0.8052060,0.9988870,2.6238100,-0.0348200,1.5627400,3.3139600,-4.0921000,0.7988440,-0.2568720,-0.8052060
18.4020000,-23.5112000,-29.7033000,0.8047380,1.0079400,2.6615900,-0.0336145,0.2460690,3.6657700,2.2345300,0.7980340,-0.2535070,-0.8047380
18.4110000,-23.5022000,-29.6790000,0.8045860,1.0054800,2.7029700,-0.0145648,0.2013450,2.2028100,0.0922557,0.7974580,-0.2509940,-0.8045860
18.4200000,-23.4931000,-29.6545000,0.8045190,1.0058900,2.7279600,-0.0050239,2.7366200,-0.2534290,0.1516380,0.7968950,-0.2484690,-0.8045190
18.4320000,-23.4810000,-29.6216000,0.8044490,1.0188800,2.7532800,-0.0118405,2.1276500,1.8973500,-2.1437400,0.7960030,-0.2450500,-0.8044490
18.4410000,-23.4718000,-29.5967000,0.8043020,1.0236200,2.7703200,-0.0216647,-0.5701610,0.5860140,-2.2573300,0.7952040,-0.2424680,-0.8043020
18.4500000,-23.4625000,-29.5715000,0.8041860,1.0349300,2.8021400,-0.0157045,0.8224680,1.1291600,-0.1164100,0.7943550,-0.2398520,-0.8041860
18.4620000,-23.4500000,-29.5376000,0.8039410,1.0424300,2.8423700,-0.0210699,1.8630400,1.7209200,-0.8461480,0.7931130,-0.2363170,-0.8039410
18.4710000,-23.4406000,-29.5119000,0.8037100,1.0482200,2.8551300,-0.0299735,0.5849840,0.7400070,-1.2423200,0.7920910,-0.2336630,-0.8037100
18.4800000,-23.4312000,-29.4859000,0.8036640,1.0514800,2.9108300,-0.0050869,2.3885600,7.1086500,0.6151320,0.7910900,-0.2309940,-0.8036640
18.4920000,-23.4186000,-29.4508000,0.8035430,1.0486600,2.9284400,-0.0121122,-0.6680120,0.8640750,-0.5001300,0.7896980,-0.2274080,-0.8035430
18.5010000,-23.4092000,-29.4242000,0.8035720,1.0399400,2.9654300,0.0013836,0.9120480,1.0738100,-0.5117670,0.7887620,-0.2247710,-0.8035720
18.5100000,-23.3998000,-29.3974000,0.8034970,1.0475100,2.9896400,-0.0050025,1.9292800,6.9957500,2.8423400,0.7877160,-0.2220990,-0.8034970
18.5220000,-23.3875000,-29.3610000,0.8034610,1.0284400,3.0557600,-0.0019684,-0.7533180,3.4970700,-0.1199340,0.7865560,-0.2185660,-0.8034610
18.5310000,-23.3784000,-29.3333000,0.8034670,0.9800230,3.0991700,0.0084185,-12.9298000,9.4575300,3.5646400,0.7858460,-0.2159840,-0.8034670
18.5400000,-23.3695000,-29.3053000,0.8035680,0.9944520,3.1048700,0.0079417,1.3780300,0.5956590,-1.1854900,0.7852480,-0.2134220,-0.8035680
18.5520000,-23.3577000,-29.2679000,0.8034270,0.9766240,3.1230600,-0.0161085,-1.1923900,0.2838590,-2.4182800,0.7844500,-0.2100080,-0.8034270
18.5610000,-23.3490000,-29.2395000,0.8033360,0.9648990,3.1649400,-0.0053005,5.7137200,0.0176373,1.1421500,0.7840470,-0.2075260,-0.8033360
18.5700000,-23.3404000,-29.2109000,0.8031810,0.9638770,3.1824000,-0.0204952,2.7781400,0.5730410,-0.2708460,0.7835920,-0.2050160,-0.8031810
18.5820000,-23.3289000,-29.1723000,0.8030660,0.9417340,3.2534500,0.0093992,-5.0707900,12.0293000,6.4527000,0.7829790,-0.2016440,-0.8030660
18.5910000,-23.3204000,-29.1430000,0.8031330,0.9497210,3.2669800,0.0045871,2.0448500,0.7164250,-0.5279100,0.7826320,-0.1991620,-0.8031330
18.6000000,-23.3117000,-29.1134000,0.8030980,0.9685100,3.2936900,-0.0066619,-0.3518570,4.7323800,-0.4439620,0.7820540,-0.1966080,-0.8030980
18.6120000,-23.3004000,-29.0734000,0.8032140,0.9372040,3.3533600,0.0164302,0.7481360,0.9120880,0.2465930,0.7815540,-0.1932380,-0.8032140
18.6210000,-23.2919000,-29.0432000,0.8033580,0.9496430,3.3607300,0.0124425,1.5948300,0.9887970,-1.6997000,0.7810960,-0.1907250,-0.8033580
18.6300000,-23.2832000,-29.0128000,0.8033230,0.9630190,3.3821400,-0.0155033,0.4086420,4.6667100,-4.4980000,0.7804410,-0.1881560,-0.8033230
18.6420000,-23.2715000,-28.9719000,0.8028840,0.9867460,3.4182400,-0.0427910,1.8429700,1.5225100,-0.5461690,0.7793370,-0.1846520,-0.8028840
18.6510000,-23.2625000,-28.9410000,0.8024410,0.9979560,3.4355200,-0.0476226,1.0680200,1.7392700,1.1108900,0.7782740,-0.1820060,-0.8024410
18.6600000,-23.2537000,-28.9098000,0.8020420,0.9459410,3.5211200,-0.0228954,-16.1613000,27.2043000,12.0491000,0.7773230,-0.1793710,-0.8020420
18.6720000,-23.2424000,-28.8675000,0.8018510,0.9502910,3.5296500,-0.0159315,3.5845600,-0.9316050,0.5570130,0.7764880,-0.1759230,-0.8018510
18.6810000,-23.2338000,-28.8357000,0.8016980,0.9678230,3.5375300,-0.0199290,1.8653200,1.9872500,-1.6444000,0.7755690,-0.1733210,-0.8016980
18.6900000,-23.2250000,-28.8038000,0.8013800,0.9717060,3.5489000,-0.0377988,0.5889640,1.3222700,-0.6470790,0.7745080,-0.1706830,-0.8013800
18.7020000,-23.2135000,-28.7605000,0.8010000,0.9331280,3.6258300,-0.0108480,-11.5786000,10.6713000,10.6829000,0.7731770,-0.1671550,-0.8010000
18.7110000,-23.2052000,-28.7275000,0.8011790,0.9190150,3.6725000,0.0234992,-1.6119000,0.2807150,0.4269730,0.7725150,-0.1645980,-0.8011790
18.7200000,-23.1969000,-28.6944000,0.8013880,0.9260080,3.6727000,0.0220859,4.0576300,0.0769989,-0.4905830,0.7717990,-0.1620340,-0.8013880
18.7320000,-23.1855000,-28.6503000,0.8014390,0.9637930,3.6816600,-0.0120291,3.8711900,3.1521400,-3.9948000,0.7702800,-0.1585050,-0.8014390
18.7410000,-23.1769000,-28.6170000,0.8014500,0.9542320,3.7208400,0.0172882,0.6508650,7.5038600,5.4959700,0.7690160,-0.1558760,-0.8014500
18.7500000,-23.1683000,-28.5835000,0.8015950,0.9597810,3.7238600,0.0096288,0.2750990,0.5987830,-2.7849200,0.7676590,-0.1532190,-0.8015950
18.7620000,-23.1567000,-28.5388000,0.8015860,0.9637480,3.7510900,-0.0036484,-2.9520500,11.2212000,-0.9075530,0.7656260,-0.1496470,-0.8015860
18.7710000,-23.1480000,-28.5050000,0.8013520,0.9686430,3.7561700,-0.0336144,0.8276040,-0.5131180,-2.5705000,0.7640200,-0.1469970,-0.8013520
18.7800000,-23.1393000,-28.4712000,0.8010370,0.9599490,3.7577000,-0.0323694,-0.6188690,-0.3170410,1.5511300,0.7622940,-0.1443320,-0.8010370
18.7920000,-23.1281000,-28.4259000,0.8009050,0.9364930,3.7763400,-0.0090431,-0.6520580,0.8636660,-0.5207380,0.7601800,-0.1408290,-0.8009050
18.8010000,-23.1198000,-28.3919000,0.8009030,0.9221420,3.7741400,0.0040106,-0.3329050,-1.0610600,1.4503900,0.7585750,-0.1382570,-0.8009030
18.8100000,-23.1116000,-28.3579000,0.8010150,0.9127510,3.7832700,0.0107345,1.5681400,-0.2562070,-0.3092350,0.7570270,-0.1357000,-0.8010150
18.8220000,-23.1008000,-28.3124000,0.8011100,0.9005300,3.7971300,0.0029486,1.9290200,-0.2858510,-1.2649200,0.7548930,-0.1322930,-0.8011100
18.8310000,-23.0927000,-28.2782000,0.8010510,0.8959780,3.8037200,-0.0104955,-4.2951200,2.1579200,-1.8781200,0.7531560,-0.1297680,-0.8010510
18.8400000,-23.0846000,-28.2439000,0.8009170,0.8925460,3.8218600,-0.0169642,-2.1052800,3.7281700,-0.6191460,0.7513880,-0.1272400,-0.8009170
18.8520000,-23.0740000,-28.1980000,0.8008280,0.8733890,3.8167300,-0.0012116,-0.8233990,-1.3091900,0.3822010,0.7490430,-0.1238900,-0.8008280
18.8610000,-23.0663000,-28.1637000,0.8009390,0.8596050,3.8076500,0.0189492,-1.7068700,-0.8232660,2.3073100,0.7472870,-0.1214410,-0.8009390
18.8700000,-23.0588000,-28.1295000,0.8013290,0.7714750,3.8213900,0.0843961,-26.2759000,6.8059600,18.6672000,0.7457580,-0.1190410,-0.8013290
18.8820000,-23.0495000,-28.0836000,0.8023610,0.7693770,3.8253200,0.0768609,-1.3536100,0.2216240,-2.9276100,0.7441940,-0.1159270,-0.8023610
18.8910000,-23.0426000,-28.0491000,0.8028860,0.7723440,3.8240800,0.0475058,1.8768100,-0.2294710,-4.1365600,0.7429500,-0.1136330,-0.8028860
18.9000000,-23.0356000,-28.0147000,0.8031520,0.7822300,3.8218700,0.0146328,0.9831100,-0.3299870,-4.5417200,0.7414930,-0.1113120,-0.8031520
18.9120000,-23.0260000,-27.9689000,0.8030100,0.8015250,3.8142200,-0.0226162,2.1149300,-0.5959300,-2.2931600,0.7392150,-0.1081870,-0.8030100
18.9210000,-23.0187000,-27.9347000,0.8026920,0.8232180,3.8068500,-0.0451325,1.0038400,1.0500700,-4.6674100,0.7371610,-0.1058510,-0.8026920
18.9300000,-23.0113000,-27.9005000,0.8022080,0.8237460,3.7860100,-0.0569093,-2.3130800,-2.5128700,-1.8143300,0.7349220,-0.1035050,-0.8022080
18.9420000,-23.0016000,-27.8552000,0.8016040,0.7986690,3.7737400,-0.0575653,-0.7824670,-1.6688800,-1.4639700,0.7320400,-0.1004270,-0.8016040
18.9510000,-22.9942000,-27.8214000,0.8010750,0.8361950,3.7395300,-0.0531152,0.0648084,-5.6741000,2.2901900,0.7294890,-0.0981292,-0.8010750
18.9600000,-22.9869000,-27.7879000,0.8007170,0.8029950,3.7048500,-0.0342478,0.4758380,-4.2639000,1.9808500,0.7269850,-0.0958693,-0.8007170
18.9720000,-22.9773000,-27.7438000,0.8004800,0.7911380,3.6566000,-0.0109935,-3.1649100,-4.1328100,2.9551200,0.7235170,-0.0928947,-0.8004800
18.9810000,-22.9702000,-27.7110000,0.8004370,0.7917020,3.6293800,-0.0019026,-1.0950800,-4.1135900,0.9448850,0.7208120,-0.0907175,-0.8004370
18.9900000,-22.9631000,-27.6786000,0.8005070,0.7831830,3.5935000,0.0109856,0.3753680,-3.9237900,1.2176900,0.7180820,-0.0885679,-0.8005070
19.0020000,-22.9539000,-27.6357000,0.8007580,0.7734950,3.5619800,0.0205734,1.5511100,-2.4328600,-1.0177400,0.7143600,-0.0857407,-0.8007580
19.0110000,-22.9469000,-27.6039000,0.8009500,0.7700230,3.5267600,0.0234147,-2.0741800,-3.6556100,1.0899700,0.7114120,-0.0836650,-0.8009500
19.0200000,-22.9400000,-27.5724000,0.8012210,0.7697520,3.4908400,0.0337068,0.5681120,-3.9781300,1.4550200,0.7084050,-0.0816123,-0.8012210
19.0320000,-22.9307000,-27.5307000,0.8014840,0.7792910,3.4609200,0.0122563,0.2994570,-3.4168700,-1.4385300,0.7041770,-0.0788971,-0.8014840
19.0410000,-22.9235000,-27.4997000,0.8014720,0.8000480,3.4491400,-0.0102951,-1.2596700,-0.4908860,-3.2295400,0.7006690,-0.0768769,-0.8014720
19.0500000,-22.9162000,-27.4688000,0.8013310,0.8197370,3.4179700,-0.0172477,1.2746200,-3.7861300,-0.1355760,0.6969190,-0.0749068,-0.8013310
19.0620000,-22.9064000,-27.4281000,0.8011390,0.8091620,3.3716000,-0.0106805,-3.9225200,-3.6505000,1.5582100,0.6916910,-0.0722327,-0.8011390
19.0710000,-22.8991000,-27.3980000,0.8010950,0.8063810,3.3398700,-0.0009020,-3.5039800,-2.9843100,1.5353500,0.6876890,-0.0702864,-0.8010950
19.0800000,-22.8918000,-27.3681000,0.8011720,0.7971340,3.3060600,0.0137249,-4.3734700,-3.0495700,1.9681700,0.6836470,-0.0683681,-0.8011720
19.0920000,-22.8821000,-27.3288000,0.8013390,0.8053950,3.2653800,0.0121067,-0.4446210,-3.3480200,-0.2878310,0.6781060,-0.0658474,-0.8013390
19.1010000,-22.8748000,-27.2995000,0.8013820,0.8204280,3.2412100,0.0002520,1.8510800,-2.8808300,-1.7139000,0.6737510,-0.0639921,-0.8013820
19.1100000,-22.8674000,-27.2705000,0.8013060,0.8270420,3.2136100,-0.0097443,0.0855789,-4.4078900,0.2550000,0.6692160,-0.0621482,-0.8013060
19.1220000,-22.8575000,-27.2323000,0.8012090,0.8226460,3.1630800,-0.0048914,-1.1572100,-4.5656100,0.9985180,0.6630280,-0.0597318,-0.8012090
19.1310000,-22.8501000,-27.2041000,0.8012500,0.8110860,3.1226700,0.0091493,-2.1517500,-3.9693800,1.6625700,0.6583550,-0.0579792,-0.8012500
19.1400000,-22.8428000,-27.1762000,0.8013920,0.8085870,3.0845800,0.0184086,-0.6127280,-4.1166000,0.8855610,0.6536420,-0.0562567,-0.8013920
19.1520000,-22.8331000,-27.1396000,0.8015800,0.8138170,3.0376200,0.0120249,0.5875300,-3.3543200,-1.2905100,0.6472080,-0.0540022,-0.8015800
19.1610000,-22.8257000,-27.1124000,0.8016500,0.8201650,3.0037600,0.0051763,0.6653810,-3.4980800,-1.1508000,0.6422180,-0.0523529,-0.8016500
19.1700000,-22.8183000,-27.0856000,0.8016770,0.8206230,2.9681500,0.0029725,-0.7509020,-3.8981000,0.2282840,0.6371170,-0.0507266,-0.8016770
19.1820000,-22.8085000,-27.0504000,0.8017690,0.8136250,2.9137700,0.0123857,-0.0079106,-4.6237600,1.2000900,0.6302460,-0.0486088,-0.8017690
19.1910000,-22.8013000,-27.0244000,0.8019380,0.8060820,2.8729800,0.0219260,-0.8593810,-4.5777100,1.0620900,0.6250640,-0.0470753,-0.8019380
19.2000000,-22.7940000,-26.9988000,0.8021610,0.8068610,2.8343800,0.0243005,-0.0018263,-3.8126000,-0.4445950,0.6198260,-0.0455704,-0.8021610
19.2120000,-22.7843000,-26.9652000,0.8023900,0.8130090,2.7856900,0.0149344,1.5730600,-2.6470500,-1.3099900,0.6126890,-0.0436054,-0.8023900
19.2210000,-22.7770000,-26.9403000,0.8025500,0.8098040,2.7507900,0.0185052,-1.1850800,-3.2933800,-0.1312670,0.6072320,-0.0421763,-0.8025500
19.2300000,-22.7697000,-26.9158000,0.8026910,0.8013280,2.7113800,0.0169983,-1.4410400,-4.2792200,1.0878900,0.6017690,-0.0407775,-0.8026910
19.2420000,-22.7601000,-26.8837000,0.8029430,0.7993230,2.6551100,0.0250741,-0.7503640,-4.4508900,0.8896490,0.5944170,-0.0389613,-0.8029430
19.2510000,-22.7530000,-26.8600000,0.8031480,0.7949570,2.6149200,0.0227809,-0.6904440,-5.0937200,0.4960920,0.5888640,-0.0376478,-0.8031480
19.2600000,-22.7458000,-26.8367000,0.8033420,0.7965970,2.5775700,0.0186899,-0.0121827,-4.3653800,-1.0249200,0.5832470,-0.0363605,-0.8033420
19.2720000,-22.7362000,-26.8062000,0.8035620,0.7965020,2.5252300,0.0169742,-0.3842520,-4.7091300,-0.4767140,0.5756500,-0.0346869,-0.8035620
19.2810000,-22.7290000,-26.7837000,0.8037100,0.7961900,2.4851500,0.0192005,-0.1731780,-4.7451200,1.2306200,0.5698890,-0.0334760,-0.8037100
19.2900000,-22.7219000,-26.7616000,0.8038820,0.7912140,2.4451300,0.0183730,-0.6273660,-4.3273800,-0.2172930,0.5640980,-0.0322932,-0.8038820
19.3020000,-22.7124000,-26.7326000,0.8041350,0.7878440,2.3915500,0.0203361,0.2357030,-4.6206300,0.2474390,0.5563550,-0.0307631,-0.8041350
19.3110000,-22.7054000,-26.7113000,0.8043430,0.7884160,2.3550300,0.0196974,0.5458390,-3.6958000,-1.0296000,0.5504910,-0.0296573,-0.8043430
19.3200000,-22.6983000,-26.6904000,0.8045130,0.7819040,2.3197700,0.0150265,1.0753900,-3.8506500,-1.5432900,0.5446270,-0.0285783,-0.8045130
19.3320000,-22.6892000,-26.6628000,0.8046630,0.7452280,2.2832500,0.0108525,-2.3718000,-3.2127200,-0.1989390,0.5370180,-0.0271908,-0.8046630
19.3410000,-22.6827000,-26.6425000,0.8048120,0.7173500,2.2441200,0.0209565,-4.5607800,-4.2315500,1.5923600,0.5315150,-0.0262007,-0.8048120
19.3500000,-22.6762000,-26.6225000,0.8050090,0.7135820,2.2155500,0.0225731,-3.2521300,-4.4116800,0.6775160,0.5260340,-0.0252354,-0.8050090
19.3620000,-22.6678000,-26.5963000,0.8052850,0.6926000,2.1610700,0.0266990,1.7424600,-6.1669600,1.9267500,0.5190010,-0.0240004,-0.8052850
19.3710000,-22.6617000,-26.5770000,0.8055200,0.6740990,2.1291000,0.0238017,-3.5574200,-2.4258200,-0.8288530,0.5137710,-0.0231140,-0.8055200
19.3800000,-22.6556000,-26.5581000,0.8057590,0.6794000,2.0846000,0.0275664,0.7228290,-4.8761400,0.4526590,0.5085320,-0.0222508,-0.8057590
19.3920000,-22.6474000,-26.5335000,0.8059470,0.6791950,2.0411000,0.0057414,0.3717640,-2.6088100,-2.4761900,0.5014980,-0.0211344,-0.8059470
19.4010000,-22.6414000,-26.5153000,0.8059750,0.6734340,2.0075600,0.0024642,1.7374800,-4.5920200,0.0755762,0.4962360,-0.0203299,-0.8059750
19.4100000,-22.6354000,-26.4975000,0.8059800,0.6549080,1.9709700,-0.0001226,-3.5477500,-3.7338800,-0.2419350,0.4910150,-0.0195488,-0.8059800
19.4220000,-22.6277000,-26.4742000,0.8060860,0.6324760,1.9175400,0.0142367,-2.3022500,-3.9993600,1.1014300,0.4842390,-0.0185504,-0.8060860
19.4310000,-22.6220000,-26.4571000,0.8062730,0.6253420,1.8838900,0.0192085,-1.2013200,-3.5721200,-0.7487550,0.4792860,-0.0178371,-0.8062730
19.4400000,-22.6166000,-26.4404000,0.8064010,0.6020640,1.8513300,0.0161812,-1.9282400,-4.4905000,1.0478600,0.4744390,-0.0171466,-0.8064010
19.4520000,-22.6095000,-26.4185000,0.8066070,0.5874130,1.8041800,0.0069794,-0.4956350,-2.6056300,-4.4050100,0.4681460,-0.0162635,-0.8066070
19.4610000,-22.6042000,-26.4025000,0.8066760,0.5796100,1.7697200,0.0077247,-0.1225340,-1.8279300,-0.0431643,0.4634860,-0.0156309,-0.8066760
19.4700000,-22.5990000,-26.3868000,0.8067200,0.5743080,1.7335600,0.0013707,-0.8050320,-3.1541100,-1.2415500,0.4588440,-0.0150163,-0.8067200
19.4820000,-22.5923000,-26.3664000,0.8068170,0.5587680,1.6872100,0.0068547,-0.8992050,-3.2845400,-1.7568800,0.4527720,-0.0142284,-0.8068170
19.4910000,-22.5873000,-26.3515000,0.8068850,0.5434200,1.6469100,0.0096714,-3.0359500,-3.5626300,0.6610240,0.4482900,-0.0136662,-0.8068850
19.5000000,-22.5825000,-26.3369000,0.8069830,0.5366330,1.6084200,0.0114731,-0.6935710,-4.7521800,0.2098040,0.4439130,-0.0131238,-0.8069830
19.5120000,-22.5762000,-26.3179000,0.8071190,0.5131690,1.5689700,0.0115028,-1.9638200,-1.7026000,-0.0703666,0.4382300,-0.0124308,-0.8071190
19.5210000,-22.5716000,-26.3040000,0.8071810,0.5079630,1.5372900,0.0030237,-2.9815800,-2.7319800,-1.3041600,0.4340100,-0.0119337,-0.8071810
19.5300000,-22.5672000,-26.2903000,0.8071770,0.4975630,1.5145800,-0.0038686,0.3277790,-2.5190900,-1.1107800,0.4299360,-0.0114527,-0.8071770
19.5420000,-22.5614000,-26.2724000,0.8071480,0.4703330,1.4702300,-0.0006083,0.5208100,-4.2016000,0.3512980,0.4246820,-0.0108380,-0.8071480
19.5510000,-22.5573000,-26.2594000,0.8071540,0.4407480,1.4405200,0.0035451,-5.5921300,-2.7317600,0.8211430,0.4209240,-0.0104014,-0.8071540
19.5600000,-22.5533000,-26.2466000,0.8072240,0.4389350,1.4135400,0.0063168,-3.5424300,-2.1885800,-0.2253860,0.4172450,-0.0099789,-0.8072240
