# time,x,y,z,vx,vy,vz,ax,ay,az,errx,erry,errz
4.9500000,-22.3518000,-28.3961000,0.7902530,0.0054411,0.2889690,0.0018293,0.2739940,0.2107620,-0.3317160,0.0000000,0.0000000,0.0000000
4.9620000,-22.3517000,-28.3926000,0.7903450,0.0054606,0.2935040,0.0104605,0.0850034,0.3781100,0.8367980,0.0000000,0.0000000,0.0000000
4.9710000,-22.3517000,-28.3900000,0.7903780,0.0034997,0.2952500,-0.0013883,0.2951790,0.1274370,-1.2449600,0.0000000,0.0000000,0.0000000
4.9800000,-22.3516000,-28.3873000,0.7903870,0.0057531,0.2982210,0.0033328,0.0884065,0.3909730,0.8213140,0.0000000,0.0000000,0.0000000
4.9920000,-22.3516000,-28.3837000,0.7904750,0.0037678,0.3030340,0.0068613,-0.1489650,0.3403630,-0.4701590,0.0000000,0.0000000,0.0000000
5.0010000,-22.3515000,-28.3809000,0.7905690,0.0060325,0.3035380,0.0110092,0.3674920,-0.2449790,-0.0830055,0.0000000,0.0000000,0.0000000
5.0100000,-22.3515000,-28.3782000,0.7906650,0.0057090,0.3064790,0.0115680,-0.0927805,0.3237910,0.0760989,0.0000000,0.0000000,0.0000000
5.0220000,-22.3514000,-28.3745000,0.7906850,0.0050890,0.3092480,0.0027350,0.2253050,0.1614260,0.4276290,0.0000000,0.0000000,0.0000000
5.0310000,-22.3514000,-28.3717000,0.7906950,0.0056624,0.3131650,0.0015707,-0.3643060,0.5511090,0.5206190,0.0000000,0.0000000,0.0000000
5.0400000,-22.3513000,-28.3689000,0.7907310,0.0045676,0.3173130,0.0048778,-0.0257458,0.4516200,0.4096720,0.0000000,0.0000000,0.0000000
5.0520000,-22.3513000,-28.3650000,0.7907920,0.0042350,0.3192960,0.0029402,0.2965310,0.1014110,0.4325850,0.0000000,0.0000000,0.0000000
5.0610000,-22.3512000,-28.3622000,0.7908240,0.0053813,0.3207320,0.0031763,-0.0621541,0.2574080,-0.3595650,0.0000000,0.0000000,0.0000000
5.0700000,-22.3512000,-28.3592000,0.7908760,0.0058897,0.3237370,0.0066759,0.1566310,0.2874200,0.2859020,0.0000000,0.0000000,0.0000000
5.0820000,-22.3511000,-28.3553000,0.7909490,0.0056801,0.3270390,0.0069587,0.3968460,0.2746430,0.4821680,0.0000000,0.0000000,0.0000000
5.0910000,-22.3511000,-28.3524000,0.7909970,0.0044164,0.3290740,0.0059227,-0.0916779,0.3220380,0.6586090,0.0000000,0.0000000,0.0000000
5.1000000,-22.3510000,-28.3494000,0.7910650,0.0040921,0.3313860,0.0045260,-0.8131900,0.2172140,-1.8155500,0.0000000,0.0000000,0.0000000
5.1120000,-22.3510000,-28.3454000,0.7910920,0.0054657,0.3352750,0.0029602,0.2805060,0.3556180,0.9208360,0.0000000,0.0000000,0.0000000
5.1210000,-22.3509000,-28.3424000,0.7911420,0.0058397,0.3382170,0.0068462,0.3404820,0.3649870,0.7434080,0.0000000,0.0000000,0.0000000
5.1300000,-22.3509000,-28.3393000,0.7911310,0.0053320,0.3395510,0.0000151,0.1163440,-0.4034650,1.3967300,0.0000000,0.0000000,0.0000000
5.1420000,-22.3508000,-28.3352000,0.7912050,0.0051456,0.3451450,0.0091738,-0.0713860,0.2468850,0.5593570,0.0000000,0.0000000,0.0000000
5.1510000,-22.3508000,-28.3321000,0.7913030,0.0051128,0.3464930,0.0109102,0.0596331,0.1155310,-0.0642483,0.0000000,0.0000000,0.0000000
5.1600000,-22.3507000,-28.3289000,0.7913990,0.0051388,0.3479850,0.0103567,-0.0453337,0.2206710,-0.0993288,0.0000000,0.0000000,0.0000000
5.1720000,-22.3507000,-28.3247000,0.7914790,0.0048382,0.3506920,0.0017082,-0.2259920,0.1633890,-1.5854800,0.0000000,0.0000000,0.0000000
5.1810000,-22.3506000,-28.3216000,0.7914480,0.0058147,0.3541110,-0.0012070,0.1505070,0.3672710,0.8351320,0.0000000,0.0000000,0.0000000
5.1900000,-22.3506000,-28.3184000,0.7914830,0.0048715,0.3589460,0.0055400,-0.2032690,0.5761990,0.4981820,0.0000000,0.0000000,0.0000000
5.2020000,-22.3505000,-28.3140000,0.7915460,0.0051475,0.3601910,0.0050378,-0.0193793,-0.0031362,-0.3397660,0.0000000,0.0000000,0.0000000
5.2110000,-22.3505000,-28.3108000,0.7916020,0.0053637,0.3624360,0.0070698,0.0144737,0.3561570,0.3715620,0.0000000,0.0000000,0.0000000
5.2200000,-22.3504000,-28.3075000,0.7916820,0.0042561,0.3647820,0.0079201,-0.4214240,0.2049800,-0.6945500,0.0000000,0.0000000,0.0000000
5.2320000,-22.3504000,-28.3031000,0.7917800,0.0052935,0.3677850,0.0052601,0.4337890,0.3478860,-0.6762090,0.0000000,0.0000000,0.0000000
5.2410000,-22.3503000,-28.2998000,0.7918190,0.0054030,0.3706910,0.0050129,-0.0086225,0.3375860,0.2865540,0.0000000,0.0000000,0.0000000
5.2500000,-22.3503000,-28.2964000,0.7918670,0.0043337,0.3736190,0.0036237,-0.1299690,0.2677460,-0.6477990,0.0000000,0.0000000,0.0000000
5.2620000,-22.3502000,-28.2919000,0.7919310,0.0059738,0.3770310,0.0073286,0.2072200,0.3295910,0.6171370,0.0000000,0.0000000,0.0000000
5.2710000,-22.3502000,-28.2885000,0.7919870,0.0048067,0.3790470,0.0065987,0.0091098,0.1405750,0.1911240,0.0000000,0.0000000,0.0000000
5.2800000,-22.3501000,-28.2851000,0.7920300,0.0042065,0.3803950,0.0023593,-0.1783690,0.2665520,-0.8906270,0.0000000,0.0000000,0.0000000
5.2920000,-22.3501000,-28.2805000,0.7920860,0.0049119,0.3847200,0.0060368,-0.1535710,0.3731170,0.2258470,0.0000000,0.0000000,0.0000000
5.3010000,-22.3500000,-28.2770000,0.7921620,0.0048916,0.3870780,0.0087485,-0.2032220,0.0319555,-0.1675350,0.0000000,0.0000000,0.0000000
5.3100000,-22.3500000,-28.2735000,0.7922240,0.0043173,0.3891770,0.0041848,-0.0691793,0.3060980,-0.9762440,0.0000000,0.0000000,0.0000000
5.3220000,-22.3499000,-28.2688000,0.7923230,0.0060097,0.3927250,0.0106979,0.1801420,0.3855340,0.7840010,0.0000000,0.0000000,0.0000000
5.3310000,-22.3499000,-28.2653000,0.7923790,0.0050942,0.3963140,0.0077051,0.4131350,0.3741680,0.9386330,0.0000000,0.0000000,0.0000000
5.3400000,-22.3498000,-28.2617000,0.7924430,0.0056932,0.3968110,0.0069078,-0.2157980,0.3629430,-0.4453080,0.0000000,0.0000000,0.0000000
5.3520000,-22.3498000,-28.2569000,0.7925320,0.0054931,0.4008250,0.0094614,-0.0227625,0.2654170,0.3976540,0.0000000,0.0000000,0.0000000
5.3610000,-22.3497000,-28.2533000,0.7926250,0.0050415,0.4033610,0.0112988,0.0990330,0.3988680,0.7205620,0.0000000,0.0000000,0.0000000
5.3700000,-22.3497000,-28.2497000,0.7926860,0.0039418,0.4047480,0.0046208,0.0685924,0.3332070,-0.2664610,0.0000000,0.0000000,0.0000000
5.3820000,-22.3496000,-28.2448000,0.7927260,0.0049520,0.4078240,0.0011161,0.0928346,0.4494720,-0.4760320,0.0000000,0.0000000,0.0000000
5.3910000,-22.3496000,-28.2411000,0.7927430,0.0047627,0.4113620,0.0032106,-0.2012850,0.4412280,0.3077920,0.0000000,0.0000000,0.0000000
5.4000000,-22.3495000,-28.2374000,0.7927980,0.0051122,0.4141460,0.0076617,-0.0212638,0.1953630,0.4732090,0.0000000,0.0000000,0.0000000
5.4120000,-22.3495000,-28.2324000,0.7928990,0.0049762,0.4163940,0.0090159,0.2919000,0.3850720,0.6502600,0.0000000,0.0000000,0.0000000
5.4210000,-22.3494000,-28.2286000,0.7929720,0.0048896,0.4177770,0.0075714,0.0871598,0.3441660,-0.0161387,0.0000000,0.0000000,0.0000000
5.4300000,-22.3494000,-28.2249000,0.7930350,0.0037533,0.4198900,0.0038698,-0.3702700,0.2452280,-1.5459000,0.0000000,0.0000000,0.0000000
5.4420000,-22.3493000,-28.2198000,0.7931160,0.0053062,0.4232530,0.0077406,0.0344657,0.3695330,0.1332990,0.0000000,0.0000000,0.0000000
5.4510000,-22.3493000,-28.2160000,0.7931810,0.0050745,0.4264020,0.0076733,0.1039880,0.1884770,0.1410360,0.0000000,0.0000000,0.0000000
5.4600000,-22.3492000,-28.2121000,0.7932490,0.0056825,0.4291780,0.0097961,0.2942350,0.4029450,0.7659740,0.0000000,0.0000000,0.0000000
5.4720000,-22.3492000,-28.2069000,0.7933290,0.0053305,0.4307340,0.0067138,0.1607910,0.0275458,-0.1176900,0.0000000,0.0000000,0.0000000
5.4810000,-22.3491000,-28.2031000,0.7933650,0.0044022,0.4331220,0.0042049,0.0393096,0.3024950,0.2626790,0.0000000,0.0000000,0.0000000
5.4900000,-22.3491000,-28.1991000,0.7934240,0.0032711,0.4359380,0.0063968,-0.5275440,0.3605770,-0.1466400,0.0000000,0.0000000,0.0000000
5.5020000,-22.3490000,-28.1939000,0.7935400,0.0050429,0.4394250,0.0117948,0.2632640,0.3911440,0.5770390,0.0000000,0.0000000,0.0000000
5.5110000,-22.3490000,-28.1899000,0.7936240,0.0041931,0.4412950,0.0077959,0.0721304,0.3943130,-0.1565210,0.0000000,0.0000000,0.0000000
5.5200000,-22.3490000,-28.1859000,0.7936700,0.0035368,0.4419600,0.0037268,-0.1640530,-0.0417561,-0.8269400,0.0000000,0.0000000,0.0000000
5.5320000,-22.3489000,-28.1806000,0.7937160,0.0040579,0.4464480,0.0036485,0.0216205,0.4934840,0.4213300,0.0000000,0.0000000,0.0000000
5.5410000,-22.3489000,-28.1766000,0.7937620,0.0034542,0.4483660,0.0049342,-0.3308860,0.3579820,-0.2766320,0.0000000,0.0000000,0.0000000
5.5500000,-22.3488000,-28.1725000,0.7938220,0.0041914,0.4504720,0.0076561,-0.0009126,0.1700530,0.3094220,0.0000000,0.0000000,0.0000000
5.5620000,-22.3488000,-28.1671000,0.7939100,0.0045341,0.4523530,0.0094310,-0.0565020,0.0095851,0.3268870,0.0000000,0.0000000,0.0000000
5.5710000,-22.3488000,-28.1630000,0.7939950,0.0040026,0.4551030,0.0096648,0.0080507,0.2641540,0.1500650,0.0000000,0.0000000,0.0000000
5.5800000,-22.3487000,-28.1589000,0.7940810,0.0044656,0.4573150,0.0104353,0.0512741,0.3180730,0.3296660,0.0000000,0.0000000,0.0000000
5.5920000,-22.3487000,-28.1534000,0.7941540,0.0036338,0.4588550,0.0063722,0.2322760,0.2476010,0.7193400,0.0000000,0.0000000,0.0000000
5.6010000,-22.3486000,-28.1493000,0.7942350,0.0049844,0.4633110,0.0102732,0.0083614,0.4774520,0.3764120,0.0000000,0.0000000,0.0000000
5.6100000,-22.3486000,-28.1451000,0.7943140,0.0026033,0.4652350,0.0070664,0.0518919,0.2679120,-0.3516260,0.0000000,0.0000000,0.0000000
5.6220000,-22.3486000,-28.1395000,0.7944060,0.0045604,0.4665050,0.0075616,0.1370560,0.3006840,0.3060650,0.0000000,0.0000000,0.0000000
5.6310000,-22.3485000,-28.1353000,0.7944840,0.0036852,0.4695150,0.0082993,-0.1892470,0.4025870,-0.3533900,0.0000000,0.0000000,0.0000000
5.6400000,-22.3485000,-28.1310000,0.7945670,0.0033264,0.4717530,0.0097091,-0.1625180,0.2857360,0.3689910,0.0000000,0.0000000,0.0000000
5.6520000,-22.3484000,-28.1254000,0.7946880,0.0035666,0.4737830,0.0077778,-0.0438103,0.3516090,-0.6614250,0.0000000,0.0000000,0.0000000
5.6610000,-22.3484000,-28.1211000,0.7947380,0.0029984,0.4741670,0.0037495,-0.2084810,-0.1372550,-1.0289600,0.0000000,0.0000000,0.0000000
5.6700000,-22.3484000,-28.1168000,0.7947830,0.0037622,0.4774220,0.0045919,0.0355986,0.4921880,-0.0390937,0.0000000,0.0000000,0.0000000
5.6820000,-22.3483000,-28.1111000,0.7948320,0.0039129,0.4803750,0.0061355,0.0426504,0.2063500,0.4950470,0.0000000,0.0000000,0.0000000
5.6910000,-22.3483000,-28.1067000,0.7949130,0.0033737,0.4833060,0.0096403,-0.4034580,0.1014600,0.0337481,0.0000000,0.0000000,0.0000000
5.7000000,-22.3483000,-28.1024000,0.7949900,0.0028753,0.4834720,0.0073781,-0.0352563,-0.1918000,-0.4309260,0.0000000,0.0000000,0.0000000
5.7120000,-22.3482000,-28.0965000,0.7951030,0.0052460,0.4866560,0.0121434,0.3983530,0.2034360,0.8963350,0.0000000,0.0000000,0.0000000
5.7210000,-22.3482000,-28.0921000,0.7951980,0.0029072,0.4898850,0.0098164,-0.0857475,0.3160400,-0.1469400,0.0000000,0.0000000,0.0000000
5.7300000,-22.3482000,-28.0877000,0.7952690,0.0023249,0.4896400,0.0054307,-0.1703180,-0.1636310,-1.0955400,0.0000000,0.0000000,0.0000000
5.7420000,-22.3481000,-28.0818000,0.7953630,0.0011373,0.4921270,0.0051534,-1.0588400,0.0605440,-1.4342100,0.0000000,0.0000000,0.0000000
5.7510000,-22.3481000,-28.0774000,0.7954110,0.0034679,0.4951040,0.0074700,0.2976850,0.2725620,0.7042130,0.0000000,0.0000000,0.0000000
5.7600000,-22.3481000,-28.0729000,0.7955000,0.0037439,0.4987910,0.0100032,-0.0808532,0.5468660,-0.0436020,0.0000000,0.0000000,0.0000000
5.7720000,-22.3480000,-28.0669000,0.7956050,0.0033751,0.4997190,0.0093538,0.1709110,0.2103120,0.2978150,0.0000000,0.0000000,0.0000000
5.7810000,-22.3480000,-28.0624000,0.7956990,0.0039447,0.5017240,0.0109823,-0.0127756,0.2117970,0.0580663,0.0000000,0.0000000,0.0000000
5.7900000,-22.3480000,-28.0579000,0.7957770,0.0020940,0.5032410,0.0073629,-0.1904630,0.1506430,-0.4108800,0.0000000,0.0000000,0.0000000
5.8020000,-22.3479000,-28.0518000,0.7958380,0.0033412,0.5036070,0.0064433,0.0391702,0.0750488,0.2243330,0.0000000,0.0000000,0.0000000
5.8110000,-22.3479000,-28.0473000,0.7959050,0.0031986,0.5075230,0.0082856,-0.0493400,0.2468060,0.2195740,0.0000000,0.0000000,0.0000000
5.8200000,-22.3479000,-28.0427000,0.7960030,0.0028289,0.5101660,0.0111623,-0.1833520,0.1992650,-0.0448731,0.0000000,0.0000000,0.0000000
5.8320000,-22.3479000,-28.0366000,0.7961020,0.0023170,0.5096730,0.0057158,0.1614020,-0.3865460,-0.6539520,0.0000000,0.0000000,0.0000000
5.8410000,-22.3478000,-28.0320000,0.7961510,0.0031707,0.5117920,0.0059268,0.0192328,0.3945120,0.1520650,0.0000000,0.0000000,0.0000000
5.8500000,-22.3478000,-28.0273000,0.7962240,0.0033118,0.5156340,0.0090460,0.0558476,0.3365360,0.1567800,0.0000000,0.0000000,0.0000000
5.8620000,-22.3478000,-28.0211000,0.7963480,0.0015381,0.5183220,0.0090705,-0.3125210,0.0548055,-0.3180820,0.0000000,0.0000000,0.0000000
5.8710000,-22.3478000,-28.0165000,0.7964350,0.0026123,0.5177900,0.0084399,0.0393541,-0.4118660,-0.7040070,0.0000000,0.0000000,0.0000000
5.8800000,-22.3477000,-28.0118000,0.7964870,0.0020546,0.5177670,0.0046105,-0.0742953,-0.1254440,-0.3798920,0.0000000,0.0000000,0.0000000
5.8920000,-22.3477000,-28.0056000,0.7965470,0.0023866,0.5221190,0.0060562,0.1041050,0.2156130,0.6150630,0.0000000,0.0000000,0.0000000
5.9010000,-22.3477000,-28.0008000,0.7966330,0.0026264,0.5242910,0.0114890,-0.1272280,0.0782897,0.9084620,0.0000000,0.0000000,0.0000000
5.9100000,-22.3477000,-27.9961000,0.7967300,-0.0006569,0.5260710,0.0087205,-0.9641640,-0.4893080,-1.0764500,0.0000000,0.0000000,0.0000000
5.9220000,-22.3477000,-27.9898000,0.7968320,0.0025850,0.5265990,0.0082826,0.2433940,0.2202980,-0.0739274,0.0000000,0.0000000,0.0000000
5.9310000,-22.3476000,-27.9850000,0.7969130,0.0017841,0.5298630,0.0091913,-0.1311040,0.3236410,0.1058440,0.0000000,0.0000000,0.0000000
5.9400000,-22.3476000,-27.9803000,0.7970000,0.0019163,0.5319780,0.0100953,0.0604635,0.3268660,0.2120890,0.0000000,0.0000000,0.0000000
5.9520000,-22.3476000,-27.9739000,0.7971100,0.0013097,0.5330980,0.0073381,0.0745312,-0.0600734,-0.1622240,0.0000000,0.0000000,0.0000000
5.9610000,-22.3476000,-27.9691000,0.7971750,0.0019617,0.5342950,0.0076151,0.0926991,0.3152610,0.1790560,0.0000000,0.0000000,0.0000000
5.9700000,-22.3476000,-27.9642000,0.7972370,0.0007762,0.5353430,0.0064708,-0.4484550,-0.3180480,-0.2723130,0.0000000,0.0000000,0.0000000
5.9820000,-22.3476000,-27.9578000,0.7973460,0.0018797,0.5391650,0.0104869,-0.0159225,0.3934000,0.2499590,0.0000000,0.0000000,0.0000000
5.9910000,-22.3475000,-27.9529000,0.7974490,0.0017156,0.5411850,0.0110946,-0.1806460,0.3370420,-0.3157230,0.0000000,0.0000000,0.0000000
6.0000000,-22.3475000,-27.9480000,0.7975320,0.0012152,0.5413380,0.0090101,0.1104130,0.1912170,0.2989370,0.0000000,0.0000000,0.0000000
6.0120000,-22.3475000,-27.9415000,0.7976270,0.0022046,0.5432610,0.0094539,0.2099730,0.3319720,0.4671430,0.0000000,0.0000000,0.0000000
6.0210000,-22.3475000,-27.9366000,0.7977040,0.0013066,0.5463720,0.0093071,0.1910460,0.3511960,0.3495460,0.0000000,0.0000000,0.0000000
6.0300000,-22.3475000,-27.9317000,0.7977910,0.0013018,0.5466490,0.0101230,-0.0389083,0.2617980,0.1910400,0.0000000,0.0000000,0.0000000
6.0420000,-22.3475000,-27.9252000,0.7978780,0.0013820,0.5482420,0.0072419,0.2789520,0.1074850,0.2416350,0.0000000,0.0000000,0.0000000
6.0510000,-22.3475000,-27.9202000,0.7979460,0.0012023,0.5501020,0.0084179,0.1953980,0.4079180,0.4597940,0.0000000,0.0000000,0.0000000
6.0600000,-22.3475000,-27.9153000,0.7980230,0.0002897,0.5508600,0.0073450,-0.1803210,-0.1367540,-0.6380270,0.0000000,0.0000000,0.0000000
6.0720000,-22.3475000,-27.9086000,0.7981280,0.0007773,0.5525240,0.0088600,0.0860356,0.3081480,0.0685381,0.0000000,0.0000000,0.0000000
6.0810000,-22.3474000,-27.9036000,0.7982060,0.0005120,0.5541070,0.0084425,0.0741719,0.1188440,-0.0731136,0.0000000,0.0000000,0.0000000
6.0900000,-22.3474000,-27.8986000,0.7982860,0.0005893,0.5553190,0.0094129,0.0393251,0.0812142,0.1476230,0.0000000,0.0000000,0.0000000
6.1020000,-22.3474000,-27.8920000,0.7984050,-0.0000387,0.5580060,0.0097028,-0.0534146,0.2496590,-0.1504330,0.0000000,0.0000000,0.0000000
6.1110000,-22.3474000,-27.8869000,0.7985010,0.0008409,0.5599540,0.0114818,0.1360980,0.3027290,0.3246720,0.0000000,0.0000000,0.0000000
6.1200000,-22.3474000,-27.8819000,0.7985930,0.0001737,0.5616490,0.0099979,0.1701130,0.2391180,-0.1404200,0.0000000,0.0000000,0.0000000
6.1320000,-22.3474000,-27.8752000,0.7986760,-0.0000749,0.5602580,0.0078892,0.0272196,-0.1667970,0.3881120,0.0000000,0.0000000,0.0000000
6.1410000,-22.3474000,-27.8701000,0.7987530,-0.0002981,0.5636410,0.0087598,-0.1581570,0.3240700,0.0622806,0.0000000,0.0000000,0.0000000
6.1500000,-22.3474000,-27.8650000,0.7988500,0.0003216,0.5662070,0.0115052,0.0999453,0.3589990,0.2213670,0.0000000,0.0000000,0.0000000
6.1620000,-22.3474000,-27.8582000,0.7989620,-0.0010135,0.5645710,0.0072594,0.1938460,-0.1175990,-0.0881088,0.0000000,0.0000000,0.0000000
6.1710000,-22.3474000,-27.8531000,0.7990340,-0.0004274,0.5665300,0.0080600,-0.1446250,0.4153690,-0.0590223,0.0000000,0.0000000,0.0000000
6.1800000,-22.3474000,-27.8480000,0.7991310,-0.0002469,0.5695410,0.0119871,-0.1721970,0.1780700,0.3781740,0.0000000,0.0000000,0.0000000
6.1920000,-22.3475000,-27.8412000,0.7992500,-0.0001509,0.5705960,0.0112883,0.1871060,0.1880180,0.4702730,0.0000000,0.0000000,0.0000000
6.2010000,-22.3475000,-27.8360000,0.7993480,-0.0010525,0.5744560,0.0090248,-0.3527360,0.9880050,-1.0939600,0.0000000,0.0000000,0.0000000
6.2100000,-22.3475000,-27.8309000,0.7994350,-0.0011168,0.5719810,0.0094648,-0.0810609,-0.2991730,-0.2279980,0.0000000,0.0000000,0.0000000
6.2220000,-22.3475000,-27.8240000,0.7995590,-0.0000337,0.5757220,0.0117788,0.0203810,0.2833570,0.2423060,0.0000000,0.0000000,0.0000000
6.2310000,-22.3475000,-27.8188000,0.7996420,-0.0016061,0.5764570,0.0089811,-0.0349416,0.1181480,0.0627292,0.0000000,0.0000000,0.0000000
6.2400000,-22.3475000,-27.8136000,0.7997320,-0.0007480,0.5771080,0.0103846,0.0326558,0.1181460,0.0952803,0.0000000,0.0000000,0.0000000
6.2520000,-22.3475000,-27.8067000,0.7998340,-0.0014792,0.5775630,0.0084852,0.0213162,0.0274189,0.1456640,0.0000000,0.0000000,0.0000000
6.2610000,-22.3475000,-27.8015000,0.7999200,-0.0012003,0.5796260,0.0100559,0.0307138,0.2853880,0.1479870,0.0000000,0.0000000,0.0000000
6.2700000,-22.3475000,-27.7962000,0.8000290,0.0003281,0.5833090,0.0139897,0.4029300,0.4220150,0.7908010,0.0000000,0.0000000,0.0000000
6.2820000,-22.3476000,-27.7892000,0.8001630,-0.0026099,0.5838500,0.0103923,-0.0515553,-0.0258344,-0.0277953,0.0000000,0.0000000,0.0000000
6.2910000,-22.3476000,-27.7840000,0.8002560,-0.0025640,0.5815690,0.0089692,-0.2667850,-0.7232380,-0.7101990,0.0000000,0.0000000,0.0000000
6.3000000,-22.3476000,-27.7787000,0.8003200,-0.0015961,0.5826790,0.0074726,-0.0070821,0.2722870,0.2154730,0.0000000,0.0000000,0.0000000
6.3120000,-22.3476000,-27.7717000,0.8004420,-0.0023196,0.5873970,0.0112823,-0.3557610,0.4347420,-0.1329890,0.0000000,0.0000000,0.0000000
6.3210000,-22.3476000,-27.7664000,0.8005370,-0.0026300,0.5876720,0.0107592,0.0790898,-0.1629510,-0.0014831,0.0000000,0.0000000,0.0000000
6.3300000,-22.3477000,-27.7611000,0.8006400,-0.0016600,0.5886460,0.0114118,0.0748454,0.2369730,0.0492059,0.0000000,0.0000000,0.0000000
6.3420000,-22.3477000,-27.7540000,0.8007550,-0.0033661,0.5888020,0.0083064,-0.0829585,0.1556550,-0.0961717,0.0000000,0.0000000,0.0000000
6.3510000,-22.3477000,-27.7487000,0.8008440,-0.0026187,0.5913290,0.0105737,-0.0526411,0.3798780,0.1418550,0.0000000,0.0000000,0.0000000
6.3600000,-22.3477000,-27.7434000,0.8009560,-0.0028080,0.5932940,0.0113610,-0.3153630,0.4925990,-0.6183040,0.0000000,0.0000000,0.0000000
6.3720000,-22.3478000,-27.7363000,0.8010730,-0.0030154,0.5917810,0.0093596,0.0171647,-0.2892060,-0.0567945,0.0000000,0.0000000,0.0000000
6.3810000,-22.3478000,-27.7310000,0.8011460,-0.0026726,0.5928040,0.0091870,0.0342197,0.3589000,0.4618700,0.0000000,0.0000000,0.0000000
6.3900000,-22.3478000,-27.7256000,0.8012520,-0.0018320,0.5971090,0.0127728,0.9532580,0.6888480,0.3529920,0.0000000,0.0000000,0.0000000
6.4020000,-22.3479000,-27.7184000,0.8014050,-0.0030000,0.5973440,0.0123157,-0.0493568,-0.2136310,-0.3146460,0.0000000,0.0000000,0.0000000
6.4110000,-22.3479000,-27.7131000,0.8015070,-0.0032809,0.5974380,0.0103851,-0.0426142,-0.0847239,-0.2782160,0.0000000,0.0000000,0.0000000
6.4200000,-22.3479000,-27.7077000,0.8015910,-0.0041035,0.5966560,0.0079795,-0.3154400,-0.4712530,-0.6733000,0.0000000,0.0000000,0.0000000
6.4320000,-22.3480000,-27.7005000,0.8017030,-0.0028943,0.6000640,0.0108589,0.2276200,0.4724280,0.4363990,0.0000000,0.0000000,0.0000000
6.4410000,-22.3480000,-27.6951000,0.8018140,-0.0033808,0.6027250,0.0127619,-0.1048490,0.2333430,0.0568532,0.0000000,0.0000000,0.0000000
6.4500000,-22.3480000,-27.6896000,0.8019280,-0.0035786,0.6036200,0.0127558,0.0108101,0.0738286,0.0132927,0.0000000,0.0000000,0.0000000
6.4620000,-22.3481000,-27.6824000,0.8020610,-0.0052116,0.6018130,0.0092934,-0.6604960,-0.6415390,-0.8258490,0.0000000,0.0000000,0.0000000
6.4710000,-22.3481000,-27.6770000,0.8021610,-0.0044182,0.6030370,0.0122001,0.0461250,-0.1591510,0.3359940,0.0000000,0.0000000,0.0000000
6.4800000,-22.3481000,-27.6715000,0.8022820,-0.0033151,0.6069100,0.0142071,0.0865965,0.3795760,0.2263850,0.0000000,0.0000000,0.0000000
6.4920000,-22.3482000,-27.6642000,0.8024390,-0.0061651,0.6072280,0.0117195,-0.3437070,0.2761420,0.1079550,0.0000000,0.0000000,0.0000000
6.5010000,-22.3483000,-27.6588000,0.8025460,-0.0050480,0.6073200,0.0120653,0.2098340,-0.3384420,-0.0694421,0.0000000,0.0000000,0.0000000
6.5100000,-22.3483000,-27.6533000,0.8026500,-0.0033815,0.6079540,0.0111592,0.0797311,0.1246250,-0.0579699,0.0000000,0.0000000,0.0000000
6.5220000,-22.3484000,-27.6460000,0.8027500,-0.0060828,0.6051240,0.0065635,0.1018920,-0.2143950,-0.2352090,0.0000000,0.0000000,0.0000000
6.5310000,-22.3484000,-27.6406000,0.8028460,-0.0038656,0.6098700,0.0127536,0.1722780,0.6976980,0.7475830,0.0000000,0.0000000,0.0000000
6.5400000,-22.3484000,-27.6350000,0.8029720,-0.0028578,0.6148460,0.0152578,0.4326660,0.5773630,0.1292110,0.0000000,0.0000000,0.0000000
6.5520000,-22.3485000,-27.6277000,0.8031560,-0.0065453,0.6156780,0.0144410,-0.1237250,0.1267210,-0.1460740,0.0000000,0.0000000,0.0000000
6.5610000,-22.3485000,-27.6221000,0.8032700,-0.0048341,0.6118080,0.0110915,0.1853680,-0.8798030,-0.7373980,0.0000000,0.0000000,0.0000000
6.5700000,-22.3486000,-27.6166000,0.8033380,-0.0053817,0.6096620,0.0062321,-0.2434620,-0.2743200,-0.5456400,0.0000000,0.0000000,0.0000000
6.5820000,-22.3487000,-27.6093000,0.8034450,-0.0056432,0.6149040,0.0115323,0.0797335,0.6693120,0.5693880,0.0000000,0.0000000,0.0000000
6.5910000,-22.3487000,-27.6037000,0.8035730,-0.0055183,0.6168990,0.0149005,0.2139130,0.0476633,0.1771070,0.0000000,0.0000000,0.0000000
6.6000000,-22.3488000,-27.5982000,0.8037110,-0.0048777,0.6187500,0.0154470,0.0568900,0.1831130,-0.0430057,0.0000000,0.0000000,0.0000000
6.6120000,-22.3488000,-27.5908000,0.8038410,-0.0066048,0.6160490,0.0088223,0.0483794,-0.2216880,-0.3058260,0.0000000,0.0000000,0.0000000
6.6210000,-22.3489000,-27.5852000,0.8039310,-0.0052664,0.6185130,0.0107692,0.1428820,0.4601550,0.2914010,0.0000000,0.0000000,0.0000000
6.6300000,-22.3489000,-27.5796000,0.8040300,-0.0062453,0.6207680,0.0116126,-0.0523225,0.3080930,0.3565920,0.0000000,0.0000000,0.0000000
6.6420000,-22.3490000,-27.5722000,0.8041740,-0.0062916,0.6201740,0.0121592,0.0128658,0.0488389,0.0719326,0.0000000,0.0000000,0.0000000
6.6510000,-22.3491000,-27.5666000,0.8042860,-0.0060698,0.6220500,0.0124885,0.0035779,0.3966860,0.0127994,0.0000000,0.0000000,0.0000000
